"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000028528",5.65230622663765,0.206727000988114,1.38880725658293,0.148852189537627,0.881670268028666,0.93400527062632
"ENSMUSG00000028530",5594.84904920867,-0.753283865160974,0.501575510538726,-1.50183541527356,0.133139619525798,0.30162008492005
"ENSMUSG00000028532",2871.45533807936,-1.91754333121237,0.30371082365587,-6.31371417103365,2.72416877877318e-10,2.13006814084924e-08
"ENSMUSG00000028538",584.60288045508,0.810879486803466,0.360446122707907,2.24965517928619,0.0244708427819012,0.10420870521693
"ENSMUSG00000028539",26.4107665919458,-0.649010097742005,0.692375654187463,-0.937367011414708,0.348569803814005,0.538912086250092
"ENSMUSG00000028540",389.668255251721,-0.298120612870545,0.201968621338901,-1.47607391135429,0.139924051587472,0.310860575623994
"ENSMUSG00000028541",943.82713539503,0.266307092481568,0.174197868969008,1.52876205695115,0.12632344179314,0.291680477877476
"ENSMUSG00000028542",279.316389663711,-1.33500582560136,0.832933232403446,-1.60277651757173,0.108984003021825,0.26569247248286
"ENSMUSG00000028545",14.388298830972,3.10970250713635,0.797716625899931,3.89825460090943,9.6888519435697e-05,0.00180743811637658
"ENSMUSG00000028549",26.1896185204457,-0.759484900377748,0.856792743438416,-0.886427792711969,0.37538704817746,0.565242624892361
"ENSMUSG00000028550",218.84471774762,-0.399369665999084,0.312155479872527,-1.27939341690292,0.200758550893354,0.388595636012365
"ENSMUSG00000028551",339.474131766597,-0.112545161550668,0.803873267671595,-0.140003612605073,0.888657136057063,0.937868397237196
"ENSMUSG00000028552",1317.86611390338,-0.39144144426544,0.265660859819925,-1.4734629878514,0.140626236839765,0.311852172571891
"ENSMUSG00000028553",19.1452884411888,-1.59903194714452,0.706646198122073,-2.26284660045435,0.0236451471235077,0.101918737601326
"ENSMUSG00000028555",7.82602374266432,-0.256971933368671,0.819210925850288,-0.313682258451266,0.753762376859049,0.856760093701907
"ENSMUSG00000028556",2418.51790577171,-1.0486612620018,0.52745737227503,-1.98814409869505,0.0467957553885858,0.156706703852448
"ENSMUSG00000028557",2709.67827963374,-0.692658102808156,0.44618691274781,-1.5523944854018,0.120567862155269,0.283376115004229
"ENSMUSG00000028558",4.99559495341547,-1.42286708095448,0.967561573660276,-1.4705700595072,0.141407425956344,0.312754146840133
"ENSMUSG00000028559",2634.36355944992,-0.464069886240848,0.137179087639593,-3.38294921059752,0.000717118930339483,0.00900072427936338
"ENSMUSG00000028560",1102.95601358611,0.118780779273714,0.37564140532015,0.316207898254668,0.751844713153935,0.855268160973414
"ENSMUSG00000028563",367.507285614911,-0.238260015737491,0.809850324821141,-0.294202531548174,0.768603146311058,0.866677526143974
"ENSMUSG00000028565",810.895922608848,-0.246927630708907,0.392824930000743,-0.628594602456722,0.5296144948776,0.695628208382975
"ENSMUSG00000028567",952.991553460903,0.358293966733204,0.310254648702601,1.15483835046949,0.248156629090718,0.441340522113648
"ENSMUSG00000028568",383.795344261182,-0.240576893201807,0.458610116305296,-0.52457825208909,0.59987640842043,0.748392436849923
"ENSMUSG00000028572",30.1358206881361,-2.31105509349533,0.70473177713425,-3.2793399822172,0.00104050200080846,0.0120328361118248
"ENSMUSG00000028573",244.727403007387,0.116940806711385,0.231741887917228,0.504616613605706,0.61382813874416,0.758717344909454
"ENSMUSG00000028575",9.49306931199378,2.74847785994479,0.996359330207036,2.75852072301433,0.00580636235749199,0.0411937869957202
"ENSMUSG00000028576",399.612869139752,0.247106322500176,0.245278879088852,1.00745047196119,0.313718347223701,0.506593965729358
"ENSMUSG00000028577",2608.55327048256,0.0814210657053639,0.12443021648941,0.654351233989002,0.512885544792694,0.682621460637821
"ENSMUSG00000028578",221.55079267316,-0.0311108652187361,0.76842886826708,-0.0404863306201597,0.967705404691998,0.982951178066084
"ENSMUSG00000028580",1292.56708510049,-0.303609209865576,0.338802020727757,-0.896125735063253,0.370185613740006,0.560540638852296
"ENSMUSG00000028581",1619.56196006157,2.73854796695999,0.414529939431731,6.60639366776306,3.93794877206742e-11,3.55094081805531e-09
"ENSMUSG00000028582",995.965824316006,-0.0211172361967313,0.169861081045431,-0.124320627578505,0.901061415552048,0.944755477110954
"ENSMUSG00000028587",204.540932814356,0.259086588355451,0.251474309661115,1.03027060181453,0.302882995338386,0.495766527645006
"ENSMUSG00000028597",1401.72633357227,0.972738350739382,0.396389372109192,2.45399705235141,0.0141278139518781,0.0730235109327031
"ENSMUSG00000028599",2678.9087505658,-0.703600644531598,0.209342618220008,-3.36100050010912,0.00077660684926335,0.00953249890127859
"ENSMUSG00000028600",131.238909428079,-2.14743823064416,0.635029794841622,-3.38163381952768,0.000720561267836206,0.00903159160742857
"ENSMUSG00000028601",305.361332300741,0.711047290851064,0.339305542281501,2.09559586345086,0.036118056486637,0.132879521155254
"ENSMUSG00000028603",1382.14426042188,0.0315931951191266,0.243858016291384,0.12955569638267,0.896917956898196,0.94278745254873
"ENSMUSG00000028607",957.224595782164,0.237358677355801,0.336159441643047,0.706089575219612,0.480132434243482,0.656155864358214
"ENSMUSG00000028608",916.347085683012,0.942244185310023,0.411110565707876,2.2919483562472,0.0219086234216847,0.0967253616947277
"ENSMUSG00000028609",1096.0556870466,1.03535684350583,0.360475532864677,2.87219727585367,0.00407628414849416,0.0322904347569272
"ENSMUSG00000028613",1041.66432151793,-0.808751926733328,0.274187185559891,-2.94963429848792,0.00318150266740398,0.0271678747489966
"ENSMUSG00000028614",1127.31871912308,0.452891881469269,0.16119172656135,2.80964718928608,0.00495958351150873,0.036985530448041
"ENSMUSG00000028617",1016.63314051754,0.165115026638513,0.213225842454028,0.774366862563165,0.438713874007153,0.620903219863876
"ENSMUSG00000028618",4495.31575603532,-0.257231056799698,0.195449054483392,-1.31610284572421,0.18813952597779,0.373471071906717
"ENSMUSG00000028619",428.829087391504,0.0734244023573291,0.334484260002688,0.219515269139238,0.826248686856999,0.902236251139414
"ENSMUSG00000028621",180.163400115459,0.377603128581076,0.374181168977046,1.00914519459487,0.312905005978295,0.505951204228368
"ENSMUSG00000028622",1384.09435366318,0.998345904646598,0.426564447971423,2.34043392362947,0.0192613464180417,0.0888148658548347
"ENSMUSG00000028626",3.12180452499093,0.680621853351519,1.42203098007125,0.478626600186598,0.632204291307883,0.772133855286298
"ENSMUSG00000028629",292.412194278654,-0.227855967688833,0.774361257200208,-0.294250216640064,0.768566710836432,0.866677526143974
"ENSMUSG00000028630",782.998459449723,-0.445263405775028,0.286492399661344,-1.5541892430702,0.120139282627159,0.28278737832191
"ENSMUSG00000028631",86.9637835124289,-1.99469087986936,0.607290982437076,-3.28457187337873,0.00102137443508589,0.0118483303312521
"ENSMUSG00000028633",4675.86883645955,-0.517158491899412,0.160185006183261,-3.22850748782163,0.00124438001128128,0.0137578114965665
"ENSMUSG00000028634",500.674959584609,-0.863840470764435,0.426758704050615,-2.0241894601451,0.0429506616281947,0.148656697573569
"ENSMUSG00000028636",289.239547770452,0.546767984268931,0.390845303419794,1.39893707173875,0.161831854464859,0.340859734730834
"ENSMUSG00000028637",18.3675472786472,0.641821576890385,0.462247034941924,1.38848176056126,0.164990395007846,0.345453339593114
"ENSMUSG00000028639",12131.4728149204,0.265801752557082,0.415766636664959,0.639305151296389,0.522624437994536,0.690359886303418
"ENSMUSG00000028641",3045.00189510006,-0.450688811377173,0.146945716324657,-3.06704286895601,0.00216187850079231,0.0206361129621084
"ENSMUSG00000028643",555.486585457396,0.733098507366901,0.481889653684819,1.52129953768708,0.128184686232257,0.294424201189716
"ENSMUSG00000028645",2003.65808778414,0.112380505612223,0.184272925914866,0.609859017836091,0.541955202306241,0.705283964142841
"ENSMUSG00000028646",3149.90732141663,-0.525929197729656,0.102674145161445,-5.12231386881951,3.01808962279413e-07,1.18752455714865e-05
"ENSMUSG00000028647",328.391324285337,0.836981335428595,0.239436805136159,3.49562522333455,0.000472952473673618,0.00653912844526165
"ENSMUSG00000028648",975.911557189719,1.39084517043186,0.52146727828968,2.66717630872944,0.00764915327762301,0.0492650513411577
"ENSMUSG00000028649",11728.1783458594,-1.50422651502326,0.518414285637845,-2.9015915585206,0.00371272266068762,0.0303610497953427
"ENSMUSG00000028651",947.404306723796,1.22420839206231,0.476275983403796,2.57037607337089,0.0101588166345016,0.0592785822988144
"ENSMUSG00000028653",275.461123931197,1.07056336732526,0.331478967759574,3.22965699622232,0.00123938813046517,0.0137337673206105
"ENSMUSG00000028654",150.004097561792,1.53835354093497,0.296368223046385,5.19068314788323,2.09523912941332e-07,8.63229125627124e-06
"ENSMUSG00000028655",65.395837555199,0.14703639062511,0.672280275888809,0.218712932535044,0.82687367417168,0.902620077401807
"ENSMUSG00000028656",11887.7503944864,-0.208855715850995,0.214645182075098,-0.973027737365766,0.330539516684426,0.52296053203688
"ENSMUSG00000028657",2257.09448337672,-0.590413493342471,0.206809650637988,-2.85486432340609,0.00430552178638017,0.0333955098458149
"ENSMUSG00000028664",1011.53287960515,-1.45075756310067,0.289541308618408,-5.01053742563778,5.42782408228153e-07,2.00676594591394e-05
"ENSMUSG00000028668",1716.53096593035,-0.665127806948809,0.288826098960409,-2.30286601294983,0.0212863829386152,0.0949592829563132
"ENSMUSG00000028669",478.714259131838,0.81120133281472,0.372752203265292,2.17624825744458,0.0295367022636474,0.116943956926206
"ENSMUSG00000028670",1570.94932447436,0.682540612554245,0.361266995117616,1.88929689614196,0.0588520572241222,0.180897716877425
"ENSMUSG00000028671",324.073586390534,0.319948517656524,0.251062420880187,1.27437836588539,0.202529355658003,0.390583218956318
"ENSMUSG00000028672",780.068245357597,0.770280729417614,0.348665024953334,2.20922855546154,0.027158747652856,0.110972201049862
"ENSMUSG00000028673",2062.5219065983,0.583532786067022,0.3813814200277,1.53005037850202,0.126004259440652,0.291312672473646
"ENSMUSG00000028675",1441.76932156008,-0.23101218643448,0.331086997046982,-0.697738626085937,0.485340667395576,0.660190608223333
"ENSMUSG00000028676",1769.01126175754,0.020418082381603,0.278676316592434,0.073268093361032,0.94159278124673,0.96847044444135
"ENSMUSG00000028677",1339.38105003855,0.52484823614567,0.266001212488646,1.9731046758596,0.0484836376674641,0.160289104379211
"ENSMUSG00000028678",630.898747315869,0.689255627765977,0.195511271808245,3.52540097249221,0.000422842234776472,0.0060090688816842
"ENSMUSG00000028680",727.593561607106,0.0575022362611969,0.23525027567889,0.244430048361286,0.806897772185367,0.890888778133543
"ENSMUSG00000028681",21.3569789866292,-0.41312473342186,0.703250295415849,-0.587450493963276,0.5569011899882,0.716908905889618
"ENSMUSG00000028683",888.699139051471,0.668730858609031,0.267197865018407,2.5027552468017,0.0123230730830859,0.0671320687523579
"ENSMUSG00000028684",957.376636102489,0.508204684614016,0.362166887490587,1.40323343234195,0.160547241164773,0.339164814486399
"ENSMUSG00000028687",59.3897318063012,0.448702850430992,0.687079804110557,0.653057836581078,0.513718992934315,0.682988676301862
"ENSMUSG00000028688",305.519977038634,0.24116198199579,0.363312407635247,0.663786804214813,0.506826772561608,0.677945835758866
"ENSMUSG00000028689",206.321402290887,0.873431963332855,0.269341189978754,3.24284586179245,0.001183422157219,0.013308067404467
"ENSMUSG00000028690",318.171891889916,0.0873965352809708,0.244823392239052,0.356977878958701,0.721108366185343,0.834458481557761
"ENSMUSG00000028691",36494.9418198318,0.64761808027207,0.288572946516132,2.24420926525025,0.0248189401844841,0.104935363187202
"ENSMUSG00000028692",12867.4464846006,0.412362993184744,0.251534371175607,1.63939024021832,0.10113201294274,0.253036592840801
"ENSMUSG00000028693",1704.03325360839,0.959079225800848,0.139412639302764,6.879428081969,6.00933261078639e-12,6.10063462559116e-10
"ENSMUSG00000028696",167.904558190035,-0.84620628208797,0.703677687522912,-1.20254812265938,0.229151233200801,0.421318181915621
"ENSMUSG00000028698",281.46358450642,-0.148057448826585,0.303116270302644,-0.488451011484004,0.625230417072237,0.767700629243168
"ENSMUSG00000028700",1703.29827947039,0.132201438361443,0.244654791028606,0.54035908230379,0.588949420359344,0.741178384980682
"ENSMUSG00000028701",55.8608130187386,-0.620584154500531,0.598806622639091,-1.03636822145597,0.300030390026041,0.493691986811901
"ENSMUSG00000028702",258.649500887815,1.1233120886413,0.179388452632201,6.26189741958709,3.80321104659225e-10,2.89975116104285e-08
"ENSMUSG00000028703",915.620486375077,-0.8555280058584,0.905842493036786,-0.944455589613919,0.344936885916555,0.535503149604317
"ENSMUSG00000028706",295.892395800846,-0.295666885157501,0.222820360976872,-1.32692938769716,0.184532041969984,0.369518261577904
"ENSMUSG00000028708",662.301736879643,-0.614459514930987,0.4903503309403,-1.25310309009621,0.210168191620421,0.399610981066352
"ENSMUSG00000028709",434.600193204046,-0.219588244576187,0.211680488439719,-1.03735703840612,0.299569492458338,0.493349858167053
"ENSMUSG00000028710",153.863479285809,-0.721897464281139,0.321023896982707,-2.2487343498918,0.024529402381126,0.104238614420257
"ENSMUSG00000028713",549.049173737192,2.95296278009352,0.349827673058614,8.44119264286661,3.14115952046925e-17,6.48525912231713e-15
"ENSMUSG00000028716",8.01493656883907,-3.07393138352091,0.902048857699537,-3.40772160763026,0.000655076913376578,0.00845891657294071
"ENSMUSG00000028717",64.6134851880662,1.38337608219029,0.283882334757003,4.87306152168443,1.09881985924872e-06,3.80241335474487e-05
"ENSMUSG00000028718",252.529087425106,0.33173508274467,0.294307946798594,1.12716998080819,0.259670619970415,0.4529568674726
"ENSMUSG00000028719",1972.61072691476,-0.0568442415855882,0.313941939164465,-0.181066096925041,0.856315695441901,0.919476483082515
"ENSMUSG00000028729",2440.60684145525,0.661267547480109,0.325496826902902,2.0315637291216,0.0421978417360336,0.147187802182919
"ENSMUSG00000028737",433.506446646406,0.989897884988777,0.531524134746351,1.8623761749994,0.0625500849865922,0.188077931447996
"ENSMUSG00000028741",1735.8633975272,1.40120018233038,0.451716417166505,3.10194655115644,0.00192252666889315,0.0188810409090923
"ENSMUSG00000028743",683.785427134456,1.59822645004814,0.641842196236619,2.49006135685561,0.0127721043939211,0.0686019930541655
"ENSMUSG00000028744",439.455561646197,0.299804826578237,0.39535530473402,0.758317450122324,0.448260963169974,0.630254434023129
"ENSMUSG00000028745",10317.9183591474,0.610590757910728,0.281377143041591,2.17000837847186,0.0300062112360831,0.118175508618701
"ENSMUSG00000028747",4.82708647408854,1.57597801932889,1.07949507532307,1.45992145342325,0.1443116623671,0.316435178519745
"ENSMUSG00000028749",28.0200654517534,1.02855681757231,0.894876991857398,1.14938346491337,0.25039789517154,0.443390317411298
"ENSMUSG00000028751",20.0828035372596,-1.37777044572358,0.741887991740732,-1.85711382454223,0.0632949617698264,0.189205290795601
"ENSMUSG00000028755",94.157302492569,0.119025985709974,0.46622711337422,0.2552961470828,0.798494375558312,0.886193257644776
"ENSMUSG00000028756",802.352793635007,-0.385529070395147,0.307163279855905,-1.25512747023669,0.209432489722702,0.398789844420172
"ENSMUSG00000028757",6288.08401292885,0.101204464864183,0.178807774984385,0.565995885095161,0.571396577796891,0.728064081340952
"ENSMUSG00000028758",6.75766241558628,0.408899255587184,0.7828019643457,0.522353384650688,0.601424305987317,0.74950382186891
"ENSMUSG00000028759",2668.74698923047,-0.265601378656421,0.229315050858669,-1.15823788129858,0.24676697336959,0.440022101392388
"ENSMUSG00000028760",3806.75785661823,-0.795049417603763,0.326507286780179,-2.43501278468873,0.0148912635523532,0.0755173864357471
"ENSMUSG00000028763",33667.0285753014,-0.900954107446896,0.477385059511484,-1.88726917505306,0.0591241302480952,0.181373918079089
"ENSMUSG00000028766",305.098179288431,-2.44508569714228,0.674373060928174,-3.62571674167558,0.000288161086646648,0.00440434037325902
"ENSMUSG00000028771",2257.66683076111,-0.441337290475073,0.462919886508912,-0.953377254546995,0.340398961593306,0.531918608663746
"ENSMUSG00000028772",990.898709011587,0.93938814160652,0.407286513243217,2.30645531109338,0.0210852044459189,0.0944309556700511
"ENSMUSG00000028773",81.955868111483,-1.14083589751499,0.793300570867344,-1.43808783128401,0.150409134877594,0.324958007451593
"ENSMUSG00000028776",16961.5615531329,-0.801208584134179,0.208616317095073,-3.8405844532719,0.000122741736034382,0.00220899059709282
"ENSMUSG00000028778",6.07801443477789,-0.76373074116589,0.960737448880627,-0.79494219992749,0.426647125111115,0.610944585716703
"ENSMUSG00000028779",1490.52776017351,-0.0942369348242501,0.271894148244407,-0.346594200105918,0.728896203782651,0.839128599674225
"ENSMUSG00000028780",2517.28879236574,-3.33040463280682,0.347765765901415,-9.57657411785303,1.00317332323797e-21,3.47798298386751e-19
"ENSMUSG00000028782",15.0485534803535,0.641483337670474,0.797814743861248,0.804050492431157,0.421367814838022,0.606932162549868
"ENSMUSG00000028786",3.24852505866158,2.21036382775285,1.31341903180884,1.68290832873705,0.0923928390225519,0.239283779709569
"ENSMUSG00000028788",8098.89275819673,0.396112441239381,0.137261935624055,2.88581418758575,0.00390402573306357,0.0313533535161902
"ENSMUSG00000028789",200.338890715108,-0.350361649919109,0.278901844723274,-1.25621847452008,0.209036770359548,0.398376613624419
"ENSMUSG00000028790",2775.81477082229,0.282529447161316,0.157321130935145,1.7958772955795,0.0725140340953482,0.206037633601674
"ENSMUSG00000028792",2531.31542814103,0.746260135158133,0.304723450629645,2.44897507433757,0.0143263361879165,0.0736972081335292
"ENSMUSG00000028793",971.286797727332,-0.244556206703654,0.189869851755408,-1.28802021196442,0.197738927473957,0.384981224023518
"ENSMUSG00000028794",24.6156751020388,-0.139237723911784,0.769603935025875,-0.180921273365244,0.856429370664961,0.919476483082515
"ENSMUSG00000028795",108.389239548976,0.509621143161328,0.336523564794051,1.51436985838781,0.129932059561728,0.29706377932646
"ENSMUSG00000028796",4408.41371341836,1.00611757414986,0.311386276203219,3.23109157673102,0.00123318423002127,0.0136834300885512
"ENSMUSG00000028797",2586.8474318169,0.428826282504541,0.294969072908883,1.45380082825499,0.146001533799494,0.318725681293379
"ENSMUSG00000028798",4087.5446635157,0.860393723021007,0.384425078315301,2.23813109902087,0.0252125071645941,0.10594096024455
"ENSMUSG00000028799",385.928780228958,-0.0664500790845796,0.289634381749348,-0.229427454997681,0.818536699185946,0.898215099883055
"ENSMUSG00000028800",1168.50391678496,0.560821746834721,0.156917048602472,3.57400137097587,0.000351567086081435,0.00518046929169718
"ENSMUSG00000028803",136.450074981194,-0.674058762588893,0.712403783975022,-0.946175157616129,0.344059254739922,0.534887366281745
"ENSMUSG00000028807",106.526829500741,-0.125556148751228,0.370324616394559,-0.339043485614403,0.734576971385226,0.843084960332286
"ENSMUSG00000028809",2462.74011334609,-0.298428068685259,0.337051066746972,-0.885409061497769,0.375936046909895,0.565838290708326
"ENSMUSG00000028811",2664.15533684632,0.412925691879111,0.261149021468448,1.58118797289463,0.113835064507007,0.272607755808191
"ENSMUSG00000028820",4558.17959743541,0.135072522424957,0.245824625726321,0.549467011394273,0.582684997481202,0.73642181915655
"ENSMUSG00000028821",1354.74592592986,0.729472257724211,0.397694183509609,1.83425427871913,0.0666162576257867,0.195538935123615
"ENSMUSG00000028822",2903.67176647276,0.30615069885599,0.314149392687126,0.974538566626793,0.329789199681776,0.52222307343611
"ENSMUSG00000028825",3.80832419824159,0.526200487010355,0.871722869227385,0.603632766313371,0.546087823213476,0.708765713154853
"ENSMUSG00000028826",786.712859293692,-0.276346885374722,0.138090028187117,-2.00120811765106,0.0453699665267321,0.153700799212519
"ENSMUSG00000028830",1230.82057994719,-0.778587251736388,0.247225990656154,-3.14929368740708,0.00163665625947599,0.0168102620278766
"ENSMUSG00000028832",906.936856421513,1.6049778517908,0.450661324134733,3.56138360635307,0.000368905640340681,0.005358609597834
"ENSMUSG00000028833",1181.87339771029,0.355769915126384,0.363957505184683,0.977503994445327,0.328319701203171,0.520883656502181
"ENSMUSG00000028837",2893.59647773039,0.654182339596392,0.388112945699647,1.68554629997488,0.0918832198191285,0.238434849611286
"ENSMUSG00000028838",15.7911578892193,-0.970344751867234,0.727274498488334,-1.33422078442752,0.18213150980731,0.366757971803762
"ENSMUSG00000028840",80.0056453473795,0.509414561416942,0.377133650782741,1.35075340097509,0.176774439843726,0.360682455492415
"ENSMUSG00000028841",7.73747414334299,0.374482025727992,0.947467891096826,0.395245083497739,0.692662023732811,0.815928244508648
"ENSMUSG00000028842",1095.01439795353,-1.03473989112959,0.452039133951788,-2.28904936190756,0.0220764845128374,0.0973028071296202
"ENSMUSG00000028843",3218.54154712701,1.4057673525358,0.436348440598355,3.22166237286905,0.00127449223306222,0.0140400448336441
"ENSMUSG00000028845",85.607131628462,0.353848465245129,0.375231188514566,0.943014536307374,0.345673467713486,0.535967426312996
"ENSMUSG00000028847",1477.97121682756,-0.181046470816347,0.239153591272811,-0.757030115470108,0.449031820288111,0.630726031508754
"ENSMUSG00000028848",511.285010429848,1.15701888801713,0.436650516497547,2.649759577288,0.00805490685837288,0.0509146589345035
"ENSMUSG00000028849",5193.78363039596,-0.183543776958876,0.107859598141522,-1.70169164470694,0.0888131875146818,0.233220001952824
"ENSMUSG00000028851",3201.62163166598,1.3980950983481,0.44655944799819,3.13081517951394,0.0017432183018094,0.0176191618788491
"ENSMUSG00000028854",962.302258345378,-0.452713309387293,0.297714756579755,-1.52062771287595,0.128353288265684,0.294664126921781
"ENSMUSG00000028857",906.732376643224,0.436722860781701,0.332068350787933,1.31515954394763,0.188456288452873,0.373840472883681
"ENSMUSG00000028859",25.660183912936,2.85582619539162,0.558925739613956,5.10949128477086,3.23027390425127e-07,1.26104522832944e-05
"ENSMUSG00000028860",18.4703134091446,0.764051223949935,0.750754613165661,1.01771099444625,0.308815320806121,0.501855622164365
"ENSMUSG00000028861",1597.56265918459,1.2933305246436,0.473987618265136,2.72861668702946,0.00636005843668039,0.0437700650838959
"ENSMUSG00000028862",876.222132590406,-0.626435773976822,0.237126404133909,-2.64177992436078,0.00824716250432266,0.0516097878590375
"ENSMUSG00000028863",342.717169293612,0.572109972681399,0.236342309799476,2.42068368193069,0.0154913507074769,0.0772675269407948
"ENSMUSG00000028864",898.008414610283,-0.962633887599447,0.393120429998677,-2.44869972187069,0.0143372918711314,0.0737329241903272
"ENSMUSG00000028868",3033.66603054326,-0.595632379294338,0.329194832653108,-1.80936126637805,0.0703948965580521,0.202384937214135
"ENSMUSG00000028869",1494.93954746839,-0.0984723035158691,0.234053464218657,-0.420725682675111,0.673955404936267,0.802795965623228
"ENSMUSG00000028871",85.4033414346846,-2.27892150148621,0.52209040586951,-4.36499402376645,1.27126234065447e-05,0.000321819688844553
"ENSMUSG00000028873",951.092604954442,1.15916224067199,0.247119447166333,4.69069615509365,2.72277055667287e-06,8.46546683229508e-05
"ENSMUSG00000028874",57.1074016762264,2.62008919639754,0.81208039999065,3.2263913726125,0.00125361807888637,0.013851612868032
"ENSMUSG00000028878",706.033386821942,-0.686147941435933,0.346505885226865,-1.98019130609195,0.0476820363992718,0.158752929667806
"ENSMUSG00000028879",2002.04197058746,-0.102767924059059,0.186427429468587,-0.551248946316538,0.581463031023639,0.735421305457353
"ENSMUSG00000028882",1105.66795940923,0.46121317519443,0.194519167428139,2.3710423054572,0.0177380006437677,0.0841004682986789
"ENSMUSG00000028883",2385.19008190661,0.398945762450927,0.303002824447708,1.31664040814833,0.187959187337701,0.373365070097487
"ENSMUSG00000028884",577.568273550795,1.05137264328647,0.404930744957172,2.59642582436576,0.00941992422419363,0.0566954168423053
"ENSMUSG00000028885",123.651499710401,1.53330999241784,0.246356835005109,6.22393932113167,4.84824650684135e-10,3.57777227161485e-08
"ENSMUSG00000028886",1208.44179745498,-0.398757755215458,0.192191818222836,-2.07479048225206,0.038005957073101,0.13731015753406
"ENSMUSG00000028889",809.062075375711,0.394276964869442,0.28716546992276,1.37299573300192,0.169753673218024,0.351699599208612
"ENSMUSG00000028890",660.360557773809,-0.804184142971155,0.390978231045602,-2.0568514539045,0.0397005169009041,0.141567436067167
"ENSMUSG00000028893",1314.61246054547,0.148812035877139,0.187240882376666,0.794762521882262,0.426751655739263,0.610999039598641
"ENSMUSG00000028894",930.623079081338,-0.251527281984743,0.20100970331955,-1.25131910465478,0.210818078007795,0.400266809608723
"ENSMUSG00000028896",1093.85752043397,0.721259907835597,0.120333484703188,5.99384210982207,2.04940359660923e-09,1.30303775389947e-07
"ENSMUSG00000028898",885.712864081334,0.733903568728684,0.343047317653929,2.13936541975546,0.0324060852492105,0.123665088017083
"ENSMUSG00000028899",862.959204642537,0.759432037941046,0.372895526820627,2.03658124948856,0.0416920233760677,0.14597769236571
"ENSMUSG00000028901",469.575798112999,0.116291014642873,0.262617841888474,0.442814600130093,0.657899841997151,0.791107230986039
"ENSMUSG00000028902",1403.69237385392,0.74838007253873,0.220994266233816,3.3864230293963,0.000708101371800232,0.00892411708287329
"ENSMUSG00000028906",1262.84469195347,-0.736866164369988,0.201106577003071,-3.66405801018996,0.000248250521368893,0.00391553933918748
"ENSMUSG00000028907",1352.71553219021,0.660438517364486,0.238641569770411,2.7674915061943,0.0056489517445842,0.040451866058743
"ENSMUSG00000028909",62.2371218493753,-0.291295732447296,0.67271413122102,-0.433015628672131,0.665003415849985,0.796158311587404
"ENSMUSG00000028910",706.444080400158,0.700327060091143,0.39328884080043,1.78069395171707,0.0749624617681415,0.210263354448115
"ENSMUSG00000028911",237.181041000239,-0.245024642260824,0.89332708732726,-0.274283233696531,0.783866968196343,0.877097942333634
"ENSMUSG00000028914",539.387312519538,-0.328070400724636,0.166514471382672,-1.97022155492232,0.0488129842281505,0.1608281486807
"ENSMUSG00000028917",1290.71382408331,0.425996697332194,0.246641655263151,1.7271887705979,0.0841337669153242,0.225496320810817
"ENSMUSG00000028919",156.736627391119,-0.497823166169911,0.36373094557785,-1.36865771863055,0.171106292749364,0.353325754730684
"ENSMUSG00000028920",756.952064052133,-0.454426963952843,0.268423477540345,-1.69294790499293,0.0904653836813183,0.236155906399236
"ENSMUSG00000028923",1774.47751910892,0.0163643038147638,0.217848461252656,0.075117830627157,0.94012096111685,0.967500569057525
"ENSMUSG00000028926",892.037259753996,-0.846093036305366,0.395741998173117,-2.13799152026124,0.0325174314697771,0.123912858410857
"ENSMUSG00000028927",3.98140169199205,-0.116703292419071,1.27144728476809,-0.0917877554320762,0.926866672741164,0.958840455517489
"ENSMUSG00000028931",182.091764454002,-0.0940726192542705,0.443282713028364,-0.212218109322596,0.831936879296839,0.905715689654231
"ENSMUSG00000028932",3669.90186358034,0.520573901771477,0.305569428186162,1.70361905921533,0.0884522784355122,0.232752585488514
"ENSMUSG00000028933",192.656438124746,0.150442477416889,0.272568418617519,0.551943905240161,0.580986786195892,0.735027648239383
"ENSMUSG00000028936",7268.93816219844,1.27482025835011,0.438022615173369,2.91039826298818,0.00360968463755811,0.0297835452245758
"ENSMUSG00000028937",3554.13648414211,1.02876787984014,0.409170341688669,2.51427773477999,0.0119276460351693,0.0656622713852869
"ENSMUSG00000028943",48.2752402629865,-0.0218158975835132,0.61364093417757,-0.0355515683006901,0.971639926781993,0.984444400894305
"ENSMUSG00000028944",866.603371891478,-0.100308020032668,0.157943829645543,-0.635086665036419,0.525371893607573,0.692590356789909
"ENSMUSG00000028945",2424.78112667484,-0.334272686019286,0.52460469273173,-0.637189660425368,0.52400131175344,0.691553315484379
"ENSMUSG00000028948",1276.49468846773,-0.0698805583327211,0.179357814185907,-0.389615354368051,0.696820996533294,0.818779935174558
"ENSMUSG00000028949",371.835485330876,-0.307372627857253,0.246305523361249,-1.24793233892055,0.212055836527866,0.401703710948405
"ENSMUSG00000028950",3.31367778307806,0.0585914577405393,1.10904960460844,0.052830331030347,0.9578670945711,0.977279725860298
"ENSMUSG00000028952",223.452626438002,0.514313538200155,0.256106728610686,2.00820002266311,0.0446220406153594,0.152346710573621
"ENSMUSG00000028953",2817.29827813447,0.0668262414584048,0.118745781578655,0.562767287982692,0.573593358069958,0.729749910305025
